id_idd;id_curso;id_codigo_intituicao;id_municipio;id_estado;id_organizacao_academica;id_categoria_administrativa;id_grau_academico;id_modalidade_de_ensino;idd_continuo;idd_faixa;ano;numero_concluintes;numero_participantes;numero_participantes_nota_enem;proporcao_concluintes;nome_bruta_idd
1658;19.0;979.0;198.0;7.0;1.0;2.0;0.0;0.0;2.024;3;2021;34.0;27.0;10.0;0.37;-1.715
1659;19.0;979.0;198.0;7.0;1.0;2.0;1.0;0.0;2.239;3;2021;86.0;69.0;30.0;0.434;-0.857
1660;19.0;489.0;476.0;7.0;1.0;2.0;1.0;0.0;1.975;3;2021;18.0;17.0;13.0;0.764;-1.532
1661;19.0;489.0;762.0;7.0;1.0;2.0;0.0;0.0;NAN;SC;2021;1.0;1.0;0.0;0.0;NAN
1662;19.0;489.0;762.0;7.0;1.0;2.0;1.0;0.0;2.508;3;2021;16.0;16.0;7.0;0.437;-0.167
1663;19.0;215.0;762.0;7.0;0.0;2.0;0.0;0.0;2.624;3;2021;43.0;40.0;32.0;0.8;0.394
1664;19.0;215.0;1438.0;7.0;0.0;2.0;0.0;0.0;2.555;3;2021;33.0;28.0;22.0;0.785;0.152
1665;19.0;215.0;762.0;7.0;0.0;2.0;1.0;0.0;3.554;4;2021;34.0;29.0;16.0;0.551;2.508
1666;19.0;215.0;1438.0;7.0;0.0;2.0;1.0;0.0;2.924;3;2021;56.0;49.0;35.0;0.714;0.897
1667;19.0;993.0;199.0;6.0;1.0;2.0;0.0;0.0;4.489;5;2021;8.0;6.0;5.0;0.833;6.951
1668;19.0;993.0;199.0;6.0;1.0;2.0;1.0;0.0;2.896;3;2021;16.0;16.0;13.0;0.812;0.825
1670;19.0;96.0;198.0;7.0;0.0;4.0;0.0;0.0;2.37;3;2021;64.0;54.0;24.0;0.444;-0.499
1671;19.0;96.0;198.0;7.0;0.0;4.0;1.0;0.0;2.509;3;2021;103.0;86.0;43.0;0.5;-0.165
1672;19.0;96.0;198.0;7.0;0.0;4.0;0.0;1.0;2.405;3;2021;246.0;150.0;51.0;0.34;-0.377
1673;19.0;96.0;198.0;7.0;0.0;4.0;1.0;1.0;NAN;SC;2021;1.0;1.0;0.0;0.0;NAN
1674;19.0;998.0;817.0;7.0;1.0;2.0;0.0;0.0;4.055;5;2021;11.0;9.0;9.0;1.0;5.424
1675;19.0;998.0;817.0;7.0;1.0;2.0;1.0;0.0;3.313;4;2021;38.0;36.0;24.0;0.666;1.891
1680;19.0;1006.0;255.0;7.0;0.0;2.0;0.0;0.0;1.717;2;2021;9.0;8.0;6.0;0.75;-2.795
1681;19.0;1006.0;255.0;7.0;0.0;2.0;1.0;0.0;3.102;4;2021;26.0;22.0;9.0;0.409;1.352
1682;19.0;18.0;754.0;7.0;0.0;2.0;1.0;0.0;2.764;3;2021;55.0;43.0;36.0;0.837;0.487
1683;19.0;508.0;151.0;7.0;0.0;2.0;0.0;0.0;1.998;3;2021;6.0;5.0;2.0;0.4;-1.805
1684;19.0;508.0;151.0;7.0;0.0;2.0;1.0;0.0;1.883;2;2021;32.0;24.0;17.0;0.708;-1.768
1685;19.0;1013.0;237.0;11.0;1.0;2.0;0.0;0.0;2.257;3;2021;209.0;95.0;53.0;0.557;-0.895
1686;19.0;1013.0;237.0;11.0;1.0;2.0;1.0;0.0;2.515;3;2021;242.0;151.0;68.0;0.45;-0.15
1687;19.0;1013.0;237.0;11.0;1.0;2.0;0.0;0.0;2.319;3;2021;196.0;93.0;40.0;0.43;-0.678
1688;19.0;1013.0;237.0;11.0;1.0;2.0;1.0;0.0;NAN;SC;2021;128.0;89.0;17.0;0.191;NAN
1689;19.0;445.0;2163.0;5.0;0.0;2.0;0.0;0.0;2.94;3;2021;14.0;14.0;13.0;0.928;1.503
1690;19.0;445.0;2163.0;5.0;0.0;2.0;1.0;0.0;1.317;2;2021;17.0;16.0;9.0;0.562;-3.217
1691;19.0;180.0;2211.0;5.0;1.0;2.0;0.0;0.0;2.094;3;2021;21.0;15.0;15.0;1.0;-1.468
1692;19.0;180.0;545.0;5.0;1.0;2.0;0.0;0.0;0.347;1;2021;12.0;9.0;6.0;0.666;-7.609
1693;19.0;180.0;2188.0;5.0;1.0;2.0;0.0;0.0;NAN;SC;2021;3.0;2.0;1.0;0.5;NAN
1694;19.0;180.0;2188.0;5.0;1.0;2.0;1.0;0.0;2.374;3;2021;19.0;18.0;15.0;0.833;-0.512
1701;19.0;212.0;1548.0;6.0;1.0;2.0;1.0;0.0;2.333;3;2021;40.0;38.0;34.0;0.894;-0.616
1702;19.0;1052.0;198.0;7.0;0.0;2.0;0.0;0.0;2.327;3;2021;105.0;91.0;43.0;0.472;-0.648
1703;19.0;1052.0;198.0;7.0;0.0;2.0;1.0;0.0;2.444;3;2021;233.0;197.0;46.0;0.233;-0.332
1704;19.0;1052.0;198.0;7.0;0.0;2.0;0.0;0.0;2.315;3;2021;115.0;91.0;47.0;0.516;-0.69
1705;19.0;1052.0;198.0;7.0;0.0;2.0;0.0;0.0;2.274;3;2021;41.0;30.0;21.0;0.7;-0.834
1706;19.0;1052.0;198.0;7.0;0.0;2.0;0.0;0.0;2.374;3;2021;65.0;47.0;25.0;0.531;-0.482
1707;19.0;1052.0;198.0;7.0;0.0;2.0;1.0;0.0;2.187;3;2021;209.0;163.0;66.0;0.404;-0.991
1708;19.0;1052.0;198.0;7.0;0.0;2.0;1.0;0.0;2.354;3;2021;158.0;124.0;45.0;0.362;-0.562
1709;19.0;1052.0;198.0;7.0;0.0;2.0;1.0;0.0;1.992;3;2021;39.0;30.0;12.0;0.4;-1.489
1710;19.0;1052.0;198.0;7.0;0.0;2.0;1.0;0.0;2.222;3;2021;107.0;76.0;28.0;0.368;-0.9
1711;19.0;1052.0;198.0;7.0;0.0;2.0;0.0;0.0;2.066;3;2021;49.0;38.0;26.0;0.684;-1.566
1712;19.0;1052.0;198.0;7.0;0.0;2.0;1.0;1.0;NAN;SC;2021;186.0;84.0;10.0;0.119;NAN
1713;19.0;1052.0;198.0;7.0;0.0;2.0;0.0;1.0;NAN;SC;2021;309.0;140.0;19.0;0.135;NAN
1718;19.0;0.0;198.0;7.0;0.0;4.0;0.0;0.0;2.347;3;2021;70.0;34.0;20.0;0.588;-0.579
1719;19.0;0.0;496.0;7.0;0.0;4.0;0.0;0.0;1.447;2;2021;28.0;22.0;13.0;0.59;-3.742
1720;19.0;0.0;800.0;7.0;0.0;4.0;0.0;0.0;2.451;3;2021;17.0;11.0;6.0;0.545;-0.213
1721;19.0;0.0;148.0;7.0;0.0;4.0;0.0;0.0;2.203;3;2021;40.0;25.0;18.0;0.72;-1.083
1722;19.0;0.0;2.0;0.0;0.0;4.0;0.0;0.0;2.021;3;2021;38.0;29.0;27.0;0.931;-1.724
1723;19.0;0.0;5.0;18.0;0.0;4.0;0.0;0.0;1.719;2;2021;25.0;23.0;18.0;0.782;-2.788
1724;19.0;0.0;7.0;2.0;0.0;4.0;0.0;0.0;2.142;3;2021;40.0;24.0;22.0;0.916;-1.299
1725;19.0;0.0;198.0;7.0;0.0;4.0;0.0;0.0;3.676;4;2021;27.0;20.0;11.0;0.55;4.09
1726;19.0;0.0;198.0;7.0;0.0;4.0;0.0;0.0;2.411;3;2021;44.0;37.0;30.0;0.81;-0.354
1727;19.0;0.0;198.0;7.0;0.0;4.0;0.0;0.0;2.409;3;2021;35.0;27.0;26.0;0.962;-0.36
1728;19.0;0.0;198.0;7.0;0.0;4.0;0.0;0.0;3.972;5;2021;10.0;8.0;7.0;0.875;5.134
1729;19.0;0.0;151.0;7.0;0.0;4.0;0.0;0.0;2.709;3;2021;41.0;26.0;18.0;0.692;0.693
1730;19.0;0.0;863.0;7.0;0.0;4.0;0.0;0.0;2.32;3;2021;39.0;26.0;17.0;0.653;-0.674
1731;19.0;0.0;198.0;7.0;0.0;4.0;0.0;0.0;2.469;3;2021;50.0;34.0;19.0;0.558;-0.15
1732;19.0;0.0;198.0;7.0;0.0;4.0;0.0;0.0;2.896;3;2021;42.0;30.0;23.0;0.766;1.352
1733;19.0;0.0;198.0;7.0;0.0;4.0;1.0;0.0;2.823;3;2021;129.0;110.0;60.0;0.545;0.638
1734;19.0;0.0;762.0;7.0;0.0;4.0;0.0;0.0;1.638;2;2021;24.0;15.0;13.0;0.866;-3.072
1735;19.0;0.0;815.0;7.0;0.0;4.0;0.0;0.0;2.509;3;2021;71.0;51.0;36.0;0.705;-0.008
1736;19.0;0.0;501.0;7.0;0.0;4.0;0.0;0.0;2.745;3;2021;20.0;13.0;10.0;0.769;0.821
1737;19.0;0.0;150.0;7.0;0.0;4.0;0.0;0.0;2.555;3;2021;32.0;16.0;10.0;0.625;0.151
1738;19.0;0.0;454.0;7.0;0.0;4.0;0.0;0.0;1.58;2;2021;9.0;7.0;4.0;0.571;-3.275
1739;19.0;0.0;5.0;18.0;0.0;4.0;1.0;0.0;2.943;3;2021;33.0;29.0;21.0;0.724;0.944
1740;19.0;0.0;148.0;7.0;0.0;4.0;1.0;0.0;2.642;3;2021;67.0;42.0;30.0;0.714;0.174
1741;19.0;0.0;1189.0;7.0;0.0;4.0;1.0;0.0;2.007;3;2021;27.0;21.0;11.0;0.523;-1.451
1742;19.0;0.0;7.0;2.0;0.0;4.0;1.0;0.0;2.795;3;2021;25.0;16.0;11.0;0.687;0.566
1743;19.0;0.0;454.0;7.0;0.0;4.0;1.0;0.0;2.112;3;2021;21.0;19.0;10.0;0.526;-1.181
1744;19.0;0.0;1189.0;7.0;0.0;4.0;0.0;0.0;1.276;2;2021;24.0;18.0;11.0;0.611;-4.345
1745;19.0;0.0;198.0;7.0;0.0;4.0;1.0;1.0;2.638;3;2021;3725.0;2365.0;1049.0;0.443;0.163
1746;19.0;0.0;863.0;7.0;0.0;4.0;1.0;0.0;3.745;4;2021;33.0;23.0;10.0;0.434;2.998
1747;19.0;0.0;198.0;7.0;0.0;4.0;1.0;0.0;2.742;3;2021;52.0;39.0;23.0;0.589;0.431
1748;19.0;0.0;198.0;7.0;0.0;4.0;1.0;0.0;2.665;3;2021;104.0;74.0;49.0;0.662;0.234
1749;19.0;0.0;198.0;7.0;0.0;4.0;1.0;0.0;2.967;4;2021;75.0;56.0;33.0;0.589;1.006
1750;19.0;0.0;198.0;7.0;0.0;4.0;1.0;0.0;2.797;3;2021;81.0;54.0;26.0;0.481;0.57
1751;19.0;0.0;198.0;7.0;0.0;4.0;1.0;0.0;3.896;4;2021;15.0;13.0;9.0;0.692;3.384
1752;19.0;0.0;198.0;7.0;0.0;4.0;1.0;0.0;2.614;3;2021;66.0;53.0;34.0;0.641;0.102
1753;19.0;0.0;800.0;7.0;0.0;4.0;1.0;0.0;1.726;2;2021;30.0;22.0;11.0;0.5;-2.17
1754;19.0;0.0;496.0;7.0;0.0;4.0;1.0;0.0;2.756;3;2021;58.0;50.0;27.0;0.54;0.465
1755;19.0;0.0;762.0;7.0;0.0;4.0;1.0;0.0;1.763;2;2021;28.0;23.0;15.0;0.652;-2.075
1756;19.0;0.0;815.0;7.0;0.0;4.0;1.0;0.0;3.08;4;2021;43.0;34.0;25.0;0.735;1.296
1757;19.0;0.0;501.0;7.0;0.0;4.0;1.0;0.0;3.573;4;2021;14.0;12.0;8.0;0.666;2.558
1758;19.0;0.0;150.0;7.0;0.0;4.0;1.0;0.0;2.542;3;2021;69.0;50.0;33.0;0.66;-0.082
1759;19.0;0.0;151.0;7.0;0.0;4.0;1.0;0.0;2.688;3;2021;61.0;37.0;23.0;0.621;0.293
1760;19.0;0.0;2.0;0.0;0.0;4.0;1.0;0.0;2.467;3;2021;38.0;28.0;19.0;0.678;-0.272
1761;19.0;1084.0;753.0;11.0;0.0;2.0;0.0;0.0;2.461;3;2021;330.0;281.0;134.0;0.476;-0.178
1762;19.0;1084.0;1662.0;11.0;0.0;2.0;0.0;0.0;2.414;3;2021;159.0;126.0;57.0;0.452;-0.345
1763;19.0;1084.0;753.0;11.0;0.0;2.0;1.0;0.0;NAN;SC;2021;106.0;90.0;2.0;0.022;NAN
1764;19.0;610.0;199.0;6.0;0.0;2.0;0.0;0.0;3.35;4;2021;25.0;23.0;18.0;0.782;2.945
1765;19.0;610.0;199.0;6.0;0.0;2.0;1.0;0.0;2.358;3;2021;83.0;73.0;58.0;0.794;-0.552
1766;19.0;23.0;199.0;6.0;1.0;4.0;1.0;1.0;3.939;4;2021;9.0;9.0;9.0;1.0;3.493
1767;19.0;23.0;199.0;6.0;1.0;4.0;1.0;0.0;2.332;3;2021;10.0;10.0;6.0;0.6;-0.617
1768;19.0;47.0;199.0;6.0;1.0;4.0;1.0;0.0;2.377;3;2021;42.0;26.0;21.0;0.807;-0.504
1769;19.0;1091.0;987.0;16.0;1.0;4.0;1.0;0.0;2.393;3;2021;75.0;66.0;56.0;0.848;-0.461
1770;19.0;1092.0;3.0;4.0;0.0;4.0;0.0;0.0;2.952;4;2021;12.0;9.0;7.0;0.777;1.546
1771;19.0;1092.0;3.0;4.0;0.0;4.0;1.0;0.0;3.033;4;2021;24.0;17.0;12.0;0.705;1.174
1775;19.0;562.0;148.0;7.0;2.0;2.0;0.0;0.0;3.701;4;2021;15.0;13.0;8.0;0.615;4.179
1776;19.0;562.0;148.0;7.0;2.0;2.0;1.0;0.0;2.755;3;2021;124.0;115.0;84.0;0.73;0.464
1777;19.0;206.0;198.0;7.0;1.0;4.0;0.0;0.0;2.392;3;2021;176.0;52.0;37.0;0.711;-0.421
1778;19.0;206.0;198.0;7.0;1.0;4.0;1.0;0.0;2.477;3;2021;416.0;291.0;194.0;0.666;-0.246
1779;19.0;67.0;198.0;7.0;0.0;2.0;0.0;0.0;2.834;3;2021;27.0;21.0;10.0;0.476;1.131
1780;19.0;67.0;198.0;7.0;0.0;2.0;1.0;0.0;2.731;3;2021;59.0;55.0;21.0;0.381;0.402
1781;19.0;67.0;198.0;7.0;0.0;2.0;0.0;1.0;2.271;3;2021;187.0;129.0;33.0;0.255;-0.848
1782;19.0;67.0;198.0;7.0;0.0;2.0;1.0;1.0;NAN;SC;2021;241.0;196.0;37.0;0.188;NAN
1783;19.0;267.0;19.0;10.0;0.0;4.0;1.0;0.0;NAN;NAN;2021;107.0;0.0;0.0;0.0;NAN
1784;19.0;267.0;1702.0;10.0;0.0;4.0;1.0;0.0;NAN;NAN;2021;90.0;0.0;0.0;0.0;NAN
1785;19.0;879.0;11.0;18.0;0.0;2.0;1.0;0.0;3.025;4;2021;49.0;40.0;33.0;0.825;1.155
1786;19.0;10.0;26.0;15.0;0.0;4.0;1.0;0.0;3.081;4;2021;31.0;21.0;17.0;0.809;1.299
1787;19.0;10.0;317.0;15.0;0.0;4.0;1.0;0.0;2.506;3;2021;87.0;83.0;77.0;0.927;-0.172
1788;19.0;884.0;68.0;19.0;0.0;2.0;0.0;0.0;2.341;3;2021;16.0;10.0;4.0;0.4;-0.601
1789;19.0;884.0;68.0;19.0;0.0;2.0;1.0;0.0;1.929;2;2021;24.0;18.0;12.0;0.666;-1.651
1790;19.0;893.0;533.0;1.0;0.0;4.0;0.0;0.0;2.282;3;2021;29.0;24.0;16.0;0.666;-0.807
1791;19.0;893.0;533.0;1.0;0.0;4.0;1.0;0.0;2.326;3;2021;74.0;65.0;49.0;0.753;-0.634
1792;19.0;893.0;533.0;1.0;0.0;4.0;1.0;1.0;2.185;3;2021;72.0;51.0;28.0;0.549;-0.995
1793;19.0;904.0;2.0;0.0;1.0;2.0;0.0;0.0;0.269;1;2021;13.0;5.0;3.0;0.6;-7.883
1794;19.0;904.0;2.0;0.0;1.0;2.0;1.0;0.0;3.152;4;2021;37.0;21.0;10.0;0.476;1.481
1795;19.0;64.0;2.0;0.0;0.0;2.0;1.0;0.0;3.288;4;2021;40.0;28.0;20.0;0.714;1.829
1796;19.0;64.0;2.0;0.0;0.0;2.0;0.0;0.0;3.373;4;2021;13.0;7.0;5.0;0.714;3.025
1799;19.0;520.0;198.0;7.0;2.0;4.0;0.0;0.0;2.575;3;2021;12.0;7.0;4.0;0.571;0.221
1800;19.0;24.0;198.0;7.0;0.0;4.0;0.0;0.0;2.565;3;2021;61.0;53.0;29.0;0.547;0.187
1801;19.0;24.0;198.0;7.0;0.0;4.0;1.0;0.0;3.009;4;2021;96.0;91.0;35.0;0.384;1.114
1802;19.0;24.0;198.0;7.0;0.0;4.0;0.0;1.0;2.334;3;2021;246.0;132.0;49.0;0.371;-0.625
1803;19.0;751.0;205.0;7.0;0.0;4.0;1.0;0.0;3.466;4;2021;29.0;27.0;19.0;0.703;2.285
1804;19.0;468.0;1977.0;5.0;0.0;2.0;0.0;0.0;2.455;3;2021;11.0;10.0;9.0;0.9;-0.199
1805;19.0;468.0;553.0;5.0;0.0;2.0;0.0;0.0;2.017;3;2021;11.0;11.0;8.0;0.727;-1.737
1806;19.0;468.0;553.0;5.0;0.0;2.0;1.0;0.0;2.329;3;2021;21.0;19.0;13.0;0.684;-0.626
1807;19.0;468.0;1977.0;5.0;0.0;2.0;1.0;0.0;2.953;4;2021;25.0;21.0;13.0;0.619;0.969
1808;19.0;468.0;2000.0;5.0;0.0;2.0;0.0;0.0;2.877;3;2021;20.0;15.0;14.0;0.933;1.283
1809;19.0;468.0;1962.0;5.0;0.0;2.0;1.0;0.0;2.88;3;2021;12.0;9.0;8.0;0.888;0.783
1810;19.0;468.0;1961.0;5.0;0.0;2.0;1.0;0.0;2.037;3;2021;13.0;13.0;10.0;0.769;-1.372
1811;19.0;938.0;361.0;4.0;1.0;2.0;1.0;0.0;1.152;2;2021;25.0;13.0;9.0;0.692;-3.64
1812;19.0;452.0;314.0;4.0;0.0;2.0;1.0;0.0;3.368;4;2021;25.0;24.0;14.0;0.583;2.033
1813;19.0;452.0;573.0;4.0;0.0;2.0;1.0;0.0;2.756;3;2021;15.0;15.0;12.0;0.8;0.465
1814;19.0;452.0;338.0;4.0;0.0;2.0;1.0;0.0;1.901;2;2021;18.0;16.0;9.0;0.562;-1.723
1815;19.0;452.0;215.0;4.0;0.0;2.0;1.0;0.0;2.069;3;2021;20.0;18.0;17.0;0.944;-1.291
1816;19.0;452.0;314.0;4.0;0.0;2.0;1.0;1.0;0.929;1;2021;13.0;13.0;4.0;0.307;-4.209
1817;19.0;452.0;314.0;4.0;0.0;2.0;0.0;1.0;2.425;3;2021;26.0;23.0;7.0;0.304;-0.304
1820;19.0;313.0;347.0;5.0;0.0;2.0;0.0;0.0;1.916;2;2021;8.0;4.0;4.0;1.0;-2.095
1821;19.0;313.0;347.0;5.0;0.0;2.0;1.0;0.0;2.102;3;2021;23.0;18.0;14.0;0.777;-1.207
1822;19.0;951.0;285.0;5.0;0.0;4.0;0.0;0.0;3.082;4;2021;14.0;13.0;12.0;0.923;2.004
1823;19.0;951.0;1131.0;5.0;0.0;4.0;1.0;0.0;2.536;3;2021;43.0;35.0;19.0;0.542;-0.096
1824;19.0;951.0;1131.0;5.0;0.0;4.0;0.0;0.0;2.265;3;2021;30.0;21.0;18.0;0.857;-0.866
1825;19.0;951.0;1140.0;5.0;0.0;4.0;0.0;0.0;0.947;2;2021;10.0;8.0;8.0;1.0;-5.5
1826;19.0;951.0;2050.0;5.0;0.0;4.0;0.0;0.0;2.704;3;2021;19.0;14.0;12.0;0.857;0.674
1827;19.0;951.0;213.0;5.0;0.0;4.0;0.0;0.0;2.118;3;2021;11.0;9.0;9.0;1.0;-1.383
1828;19.0;951.0;2047.0;5.0;0.0;4.0;0.0;0.0;2.133;3;2021;33.0;20.0;14.0;0.7;-1.331
1829;19.0;951.0;2157.0;5.0;0.0;4.0;0.0;0.0;2.777;3;2021;27.0;26.0;22.0;0.846;0.931
1830;19.0;951.0;2047.0;5.0;0.0;4.0;1.0;0.0;3.44;4;2021;27.0;22.0;15.0;0.681;2.217
1831;19.0;951.0;1140.0;5.0;0.0;4.0;1.0;0.0;2.488;3;2021;62.0;53.0;38.0;0.716;-0.219
1832;19.0;951.0;2050.0;5.0;0.0;4.0;1.0;0.0;4.324;5;2021;14.0;14.0;10.0;0.714;4.48
1833;19.0;951.0;285.0;5.0;0.0;4.0;1.0;0.0;2.906;3;2021;14.0;13.0;12.0;0.923;0.85
1835;19.0;953.0;54.0;10.0;1.0;4.0;0.0;0.0;1.856;2;2021;5.0;3.0;3.0;1.0;-2.306
1836;19.0;953.0;54.0;10.0;1.0;4.0;1.0;0.0;2.338;3;2021;22.0;17.0;14.0;0.823;-0.602
1837;19.0;955.0;56.0;24.0;1.0;4.0;0.0;0.0;5.0;5;2021;4.0;4.0;3.0;0.75;10.821
1838;19.0;955.0;56.0;24.0;1.0;4.0;1.0;0.0;2.52;3;2021;37.0;35.0;23.0;0.657;-0.137
1843;19.0;82.0;209.0;7.0;0.0;4.0;0.0;0.0;2.187;3;2021;5.0;5.0;3.0;0.6;-1.14
1844;19.0;82.0;1061.0;7.0;0.0;4.0;0.0;0.0;NAN;SC;2021;3.0;2.0;1.0;0.5;NAN
1845;19.0;82.0;198.0;7.0;0.0;4.0;0.0;0.0;NAN;SC;2021;2.0;0.0;0.0;0.0;NAN
1846;19.0;82.0;207.0;7.0;0.0;4.0;1.0;0.0;3.236;4;2021;37.0;35.0;25.0;0.714;1.694
1847;19.0;82.0;209.0;7.0;0.0;4.0;1.0;0.0;2.31;3;2021;40.0;36.0;17.0;0.472;-0.674
1848;19.0;82.0;1061.0;7.0;0.0;4.0;1.0;0.0;1.616;2;2021;54.0;48.0;20.0;0.416;-2.452
1849;19.0;82.0;198.0;7.0;0.0;4.0;1.0;0.0;1.566;2;2021;16.0;15.0;3.0;0.2;-2.579
1850;19.0;82.0;198.0;7.0;0.0;4.0;1.0;0.0;NAN;SC;2021;2.0;0.0;0.0;0.0;NAN
1851;19.0;572.0;198.0;7.0;0.0;2.0;0.0;0.0;NAN;SC;2021;4.0;1.0;1.0;1.0;NAN
1852;19.0;572.0;198.0;7.0;0.0;2.0;1.0;0.0;1.05;2;2021;11.0;5.0;3.0;0.6;-3.899
1853;19.0;590.0;198.0;7.0;0.0;4.0;1.0;0.0;2.545;3;2021;67.0;56.0;29.0;0.517;-0.073
1854;19.0;961.0;1932.0;11.0;0.0;4.0;0.0;0.0;2.543;3;2021;28.0;16.0;10.0;0.625;0.11
1855;19.0;961.0;1932.0;11.0;0.0;4.0;1.0;0.0;2.024;3;2021;10.0;7.0;3.0;0.428;-1.406
1856;19.0;961.0;1932.0;11.0;0.0;4.0;0.0;1.0;1.165;2;2021;12.0;7.0;3.0;0.428;-4.735
1857;19.0;716.0;449.0;11.0;2.0;2.0;0.0;0.0;2.379;3;2021;28.0;27.0;20.0;0.74;-0.467
1858;19.0;185.0;246.0;7.0;0.0;4.0;1.0;0.0;2.897;3;2021;97.0;63.0;35.0;0.555;0.826
1861;19.0;977.0;246.0;7.0;1.0;2.0;1.0;0.0;0.0;1;2021;37.0;25.0;8.0;0.32;-6.589
1862;19.0;975.0;1414.0;11.0;1.0;2.0;0.0;0.0;5.0;5;2021;14.0;12.0;7.0;0.583;9.303
1863;19.0;975.0;1414.0;11.0;1.0;2.0;1.0;0.0;2.41;3;2021;92.0;84.0;42.0;0.5;-0.418
1865;19.0;978.0;2171.0;9.0;0.0;2.0;1.0;0.0;1.539;2;2021;36.0;26.0;18.0;0.692;-2.649
1866;19.0;978.0;400.0;9.0;0.0;2.0;1.0;0.0;2.214;3;2021;62.0;47.0;26.0;0.553;-0.92
1867;19.0;978.0;400.0;9.0;0.0;2.0;0.0;0.0;2.12;3;2021;40.0;25.0;20.0;0.8;-1.377
1868;19.0;985.0;879.0;7.0;2.0;3.0;0.0;0.0;NAN;SC;2021;9.0;3.0;1.0;0.333;NAN
1869;19.0;985.0;879.0;7.0;2.0;3.0;1.0;0.0;2.586;3;2021;86.0;40.0;23.0;0.575;0.03
1870;19.0;62.0;208.0;7.0;0.0;4.0;0.0;0.0;2.795;3;2021;41.0;35.0;24.0;0.685;0.997
1871;19.0;62.0;208.0;7.0;0.0;4.0;1.0;0.0;2.112;3;2021;52.0;50.0;23.0;0.46;-1.182
1872;19.0;62.0;208.0;7.0;0.0;4.0;0.0;1.0;2.342;3;2021;434.0;256.0;90.0;0.351;-0.598
1873;19.0;995.0;1930.0;11.0;1.0;2.0;1.0;0.0;2.33;3;2021;26.0;25.0;20.0;0.8;-0.623
1876;19.0;994.0;2.0;0.0;1.0;4.0;1.0;0.0;2.645;3;2021;81.0;69.0;51.0;0.739;0.181
1877;19.0;994.0;2.0;0.0;1.0;4.0;0.0;0.0;1.563;2;2021;14.0;9.0;6.0;0.666;-3.335
1878;19.0;997.0;317.0;15.0;0.0;2.0;0.0;0.0;4.798;5;2021;4.0;2.0;2.0;1.0;8.035
1879;19.0;997.0;317.0;15.0;0.0;2.0;1.0;0.0;2.653;3;2021;33.0;22.0;9.0;0.409;0.202
1880;19.0;404.0;488.0;7.0;0.0;4.0;0.0;0.0;2.323;3;2021;60.0;33.0;23.0;0.696;-0.663
1881;19.0;404.0;488.0;7.0;0.0;4.0;1.0;0.0;1.941;2;2021;89.0;58.0;26.0;0.448;-1.618
1882;19.0;1004.0;237.0;11.0;1.0;2.0;0.0;0.0;1.333;2;2021;15.0;14.0;7.0;0.5;-4.144
1883;19.0;1004.0;237.0;11.0;1.0;2.0;1.0;0.0;2.314;3;2021;90.0;83.0;38.0;0.457;-0.665
1884;19.0;1002.0;5.0;18.0;0.0;2.0;0.0;0.0;2.196;3;2021;33.0;5.0;5.0;1.0;-1.108
1885;19.0;1002.0;5.0;18.0;0.0;2.0;1.0;0.0;NAN;SC;2021;2.0;0.0;0.0;0.0;NAN
1886;19.0;1010.0;1978.0;5.0;0.0;2.0;0.0;0.0;2.267;3;2021;6.0;6.0;4.0;0.666;-0.861
1887;19.0;1010.0;241.0;5.0;0.0;2.0;0.0;0.0;1.985;3;2021;10.0;10.0;10.0;1.0;-1.852
1888;19.0;1010.0;1978.0;5.0;0.0;2.0;0.0;1.0;NAN;SC;2021;1.0;1.0;1.0;1.0;NAN
1889;19.0;1010.0;1978.0;5.0;0.0;2.0;1.0;0.0;3.523;4;2021;19.0;16.0;11.0;0.687;2.428
1890;19.0;1010.0;241.0;5.0;0.0;2.0;1.0;0.0;2.302;3;2021;18.0;15.0;12.0;0.8;-0.694
1903;19.0;1016.0;52.0;8.0;0.0;2.0;0.0;0.0;4.628;5;2021;4.0;4.0;3.0;0.75;7.439
1904;19.0;1016.0;52.0;8.0;0.0;2.0;1.0;0.0;3.016;4;2021;51.0;48.0;30.0;0.625;1.13
1956;19.0;1038.0;1443.0;7.0;0.0;3.0;1.0;0.0;NAN;SC;2021;74.0;67.0;8.0;0.119;NAN
1957;19.0;1038.0;1443.0;7.0;0.0;3.0;0.0;0.0;2.488;3;2021;54.0;45.0;26.0;0.577;-0.083
1961;19.0;1042.0;856.0;25.0;1.0;2.0;1.0;0.0;2.825;3;2021;55.0;48.0;36.0;0.75;0.641
1962;19.0;1057.0;268.0;5.0;1.0;2.0;0.0;0.0;2.389;3;2021;10.0;8.0;8.0;1.0;-0.431
1963;19.0;1057.0;268.0;5.0;1.0;2.0;1.0;0.0;2.762;3;2021;10.0;9.0;8.0;0.888;0.481
1964;19.0;1057.0;268.0;5.0;1.0;2.0;0.0;1.0;2.709;3;2021;7.0;7.0;4.0;0.571;0.693
1967;19.0;449.0;1131.0;5.0;0.0;2.0;0.0;0.0;2.606;3;2021;10.0;10.0;9.0;0.9;0.331
1968;19.0;449.0;1131.0;5.0;0.0;2.0;1.0;0.0;2.913;3;2021;49.0;40.0;21.0;0.525;0.868
1972;19.0;1075.0;1385.0;11.0;0.0;2.0;0.0;0.0;2.126;3;2021;67.0;56.0;31.0;0.553;-1.355
1973;19.0;1075.0;231.0;11.0;0.0;2.0;0.0;0.0;2.336;3;2021;51.0;38.0;25.0;0.657;-0.616
