id_municipio;municipio
2233;PASSIRA
2234;JIJOCA DE JERICOACOARA
2235;PEDERNEIRAS
2236;AMARANTE DO MARANHAO
2237;MERUOCA
2238;VALE VERDE
2239;JOSE GONCALVES DE MINAS
2240;CAETE
2241;BACURI
2242;"""OLHO D""""AGUA DAS CUNHAS"""
2243;LABREA
2244;SETE QUEDAS
2245;ALTO PARAISO
2246;ALENQUER
2247;RANCHO QUEIMADO
2248;PEROLA
2249;CROMINIA
2250;OUREM
2251;JOAO ALFREDO
2252;SAO CAETANO DE ODIVELAS
2253;CUSTODIA
2254;FLORESTA DO ARAGUAIA
2255;ANAPURUS
2256;CHA GRANDE
2257;DIAMANTE DO NORTE
2258;TACARATU
2259;JATOBA
2260;PLANALTINA DO PARANA
2261;VARGEM GRANDE DO RIO PARDO
2262;DEPUTADO IRAPUAN PINHEIRO
2263;APIAI
2264;FORTALEZA DE MINAS
2265;PEDREGULHO
2266;VARGEM GRANDE DO SUL
2267;RESENDE COSTA
2268;LASTRO
2269;RAPOSA
2270;ITAI
2271;JUINA
2272;CASTANHEIRA
2273;INHAMBUPE
2274;MARACANA
2275;POJUCA
2276;SAO JOAO EVANGELISTA
2277;ARROIO GRANDE
2278;SAO PEDRO DO BUTIA
2279;MATO QUEIMADO
2280;MANACAPURU
2281;BARRA DO CORDA
2282;GOIAS
2283;SABINOPOLIS
2284;TAPAUA
2285;CARACOL
2286;SAO LOURENCO
2287;RIO PRETO DA EVA
2288;PARACURU
2289;AFOGADOS DA INGAZEIRA
2290;BRASILIA DE MINAS
2291;NILOPOLIS
2292;CANAPOLIS
2293;CLAUDIA
2294;AURIFLAMA
2295;ACARAU
2296;ARAQUARI
2297;FELIZ NATAL
2298;PANCAS
2299;AGUIA BRANCA
2300;MARLIERIA
2301;BRASILANDIA DE MINAS
2302;DOM BOSCO
2303;SANTANA DE PIRAPAMA
2304;NEROPOLIS
2305;VITORIA DO JARI
2306;NOVA LUZITANIA
2307;AVANHANDAVA
2308;BREJO ALEGRE
2309;GUARARAPES
2310;ALTANEIRA
2311;BODOCO
2312;TERRA NOVA
2313;CAAPIRANGA
2314;PINDORETAMA
2315;IRACEMAPOLIS
2316;SANTA CRUZ DAS PALMEIRAS
2317;ARINOS
2318;URUCUIA
2319;CHAPADA GAUCHA
2320;CORDEIROPOLIS
2321;SAO ROQUE DO CANAA
2322;DORES DE GUANHAES
2323;GUARANESIA
2324;AFUA
2325;SERRANIA
2326;ITARANA
2327;SERRA DO SALITRE
2328;NOVA TRENTO
2329;UIBAI
2330;EWBANK DA CAMARA
2331;IPIRANGA DO NORTE
2332;NOVA PRATA DO IGUACU
2333;PIRAPORA DO BOM JESUS
2334;BARCELOS
2335;BERILO
2336;PALMEIRINA
2337;CAPOEIRAS
2338;SANTA BARBARA DE GOIAS
2339;LUIS ANTONIO
2340;LASSANCE
2341;SAO FELIX DE BALSAS
2342;COROMANDEL
2343;CAVALCANTE
2344;COLIDER
2345;MADALENA
2346;BANABUIU
2347;SAO SIMAO
2348;PRADOPOLIS
2349;ALTINOPOLIS
2350;ALVORADA DO SUL
2351;ARAME
2352;BURITICUPU
2353;OLINDA NOVA DO MARANHAO
2354;BERTIOGA
2355;ANGICAL
2356;PRESIDENTE FIGUEIREDO
2357;SANTO ANTONIO DE POSSE
2358;TERRA RICA
2359;IMBAU
2360;GLORIA
2361;SAO PEDRO DOS CRENTES
2362;APUI
2363;JURUENA
2364;ANAMA
2365;PINHAL DE SAO BENTO
2366;SAO JOAO DOS PATOS
2367;PORTO DOS GAUCHOS
2368;ALTO ARAGUAIA
2369;UBAITABA
2370;SAO RAIMUNDO DAS MANGABEIRAS
2371;ITAGUAI
2372;PINTOPOLIS
2373;LAVINIA
2374;TURIUBA
2375;SAO FELIPE
2376;JANUARIA
2377;EXU
2378;PECANHA
2379;GONZAGA
2380;SAO JOAO DE PIRABAS
2381;AGUIAR
2382;SAO TOMAS DE AQUINO
2383;PRATAPOLIS
2384;ALDEIAS ALTAS
2385;RIACHUELO
2386;PARIPIRANGA
2387;ITARARE
2388;SAO MIGUEL DO TAPUIO
2389;POCO VERDE
2390;ITABI
2391;CICERO DANTAS
2392;AREIA BRANCA
2393;PIRAMBU
2394;JAPARATUBA
2395;SAO MIGUEL DO ALEIXO
2396;FRANCISCO AYRES
2397;ARAGUANA
2398;INIMUTABA
2399;SANTA BARBARA DO MONTE VERDE
2400;ITABIRINHA DE MANTENA
2401;SAO DOMINGOS DO NORTE
2402;VERISSIMO
2403;CENTRO DO GUILHERME
2404;MATOES DO NORTE
2405;SATUBINHA
2406;PILAO ARCADO
2407;DUAS ESTRADAS
2408;SANTA RITA DE CASSIA
2409;QUIXERE
2410;ACU
2411;BAYEUX
2412;SANTA VITORIA
2413;CACU
2414;SANTOS DUMONT
2415;RUBIACEA
2416;PALMAS DE MONTE ALTO
2417;CARAA
2418;AGUAS MORNAS
2419;TRES RANCHOS
2420;DATAS
2421;GUAPO
2422;URUCARA
2423;PALMEIRAS DE GOIAS
2424;TAPIRA
2425;LEME DO PRADO
2426;CAREIRO DA VARZEA
2427;GRAVATAL
2428;ITACOATIARA
2429;PEDRAS DE FOGO
2430;CAPIVARI DO SUL
2431;PEREIRA BARRETO
2432;FARIAS BRITO
2433;CANHOTINHO
2434;SOCORRO
2435;SERRA NEGRA
2436;AGUAS DE LINDOIA
2437;PALESTINA DE GOIAS
2438;SANTA RITA DO ARAGUAIA
2439;ITACARE
2440;CACIQUE DOBLE
2441;NOVA ARACA
2442;NOVA BASSANO
2443;VANINI
2444;NOVA PRATA
2445;SAO MIGUEL DO IGUACU
2446;SALVADOR DAS MISSOES
2447;CERRO LARGO
2448;PORTO XAVIER
2449;URUPA
2450;SANANDUVA
2451;ENTRE RIOS DO SUL
2452;IBIMIRIM
2453;LAJEDO
2454;CASA BRANCA
2455;CAPELA
2456;CAMBARA
2457;MINAS NOVAS
2458;GUANHAES
2459;ALMENARA
2460;PENTECOSTE
2461;FARROUPILHA
2462;SOBRADINHO
2463;CONCEICAO DO ALMEIDA
2464;RIACHINHO
2465;SAO JOAQUIM
2466;AMARGOSA
2467;MAIRINQUE
2468;CONSELHEIRO PENA
2469;PALMARES DO SUL
2470;NOVA RESENDE
2471;ALTEROSA
2472;MATOZINHOS
2473;CORDISBURGO
2474;JEQUITIBA
2475;MATRINCHA
2476;FAZENDA NOVA
2477;HOLAMBRA
2478;PRUDENTE DE MORAIS
2479;PARAOPEBA
2480;FORTUNA DE MINAS
2481;ENGENHEIRO COELHO
2482;MARAVILHAS
2483;CHARRUA
2484;CONCHAS
2485;BARAO DE COTEGIPE
2486;SERTAO
2487;FOZ DO JORDAO
2488;TIBAGI
2489;PONTA DE PEDRAS
2490;CHAPADA DO NORTE
2491;VILA LANGARO
2492;SUZANAPOLIS
2493;BELA VISTA DE MINAS
2494;BARAO DE COCAIS
2495;AGUA SANTA
2496;TEUTONIA
2497;BORACEIA
2498;VACARIA
2499;DAVID CANABARRO
2500;GETULIO VARGAS
2501;PONTAL DO ARAGUAIA
2502;ARAGARCAS
2503;GOVERNADOR MANGABEIRA
2504;PIRANGUINHO
2505;CARNAUBAL
2506;BRASOPOLIS
2507;CONCEICAO DAS PEDRAS
2508;JACUPIRANGA
2509;VISTA ALEGRE DO PRATA
2510;PONTO BELO
2511;COROADOS
2512;COXILHA
2513;SALMOURAO
2514;CANELA
2515;CACHOEIRAS DE MACACU
2516;CONCEICAO DO RIO VERDE
2517;PAICANDU
2518;LIMOEIRO DE ANADIA
2519;PAULISTANIA
2520;VIANOPOLIS
2521;SALVATERRA
2522;PARAISO DO NORTE
2523;ABAETE
2524;MORADA NOVA DE MINAS
2525;PIACATU
2526;ITAGUACU
2527;BONFINOPOLIS DE MINAS
2528;PAINEIRAS
2529;PENAPOLIS
2530;MURUTINGA DO SUL
2531;BURITAMA
2532;IBIRAPUITA
2533;IUIU
2534;LAGOA DA CANOA
2535;COARI
2536;PRAINHA
2537;IBIAPINA
2538;GUARACIABA DO NORTE
2539;CROATA
2540;IPIRANGA DO SUL
2541;TRES COROAS
2542;SAO SEBASTIAO DO RIO PRETO
2543;SEVERIANO DE ALMEIDA
2544;NOVO BARREIRO
2545;RODEIO BONITO
2546;ALECRIM
2547;IRANDUBA
2548;TABIRA
2549;SERRANOPOLIS
2550;CAIAPONIA
2551;SANTANA DO SERIDO
2552;JOAO CAMARA
2553;ALTO PARANA
2554;JOAO LISBOA
2555;SANTA TEREZINHA DE GOIAS
2556;ESTRELA DO NORTE
2557;NOVA GLORIA
2558;CRIXAS
2559;IVORA
2560;ALTO ALEGRE
2561;LAGOAO
2562;ALTO RIO NOVO
2563;SANTO ANTONIO DO MONTE
2564;NOVA OLINDA DO NORTE
2565;INHAUMA
2566;PINDAI
2567;VILA BOA
2568;SERRANOPOLIS DO IGUACU
2569;MISSAL
2570;ITAIPULANDIA
2571;QUARTEL GERAL
2572;MATUTINA
2573;LUZ
2574;BOM JARDIM DE GOIAS
2575;ITUETA
2576;ITAMARANDIBA
2577;SANTA MARIA DO SUACUI
2578;MIRANDOPOLIS
2579;ABAIARA
2580;PITANGUEIRAS
2581;BAGE
2582;AVELINOPOLIS
2583;XINGUARA
2584;HEITORAI
2585;PASSA QUATRO
2586;MANFRINOPOLIS
2587;GASTAO VIDIGAL
2588;SAO DOMINGOS DO SUL
2589;GUABIRUBA
2590;SANTA CECILIA DO SUL
2591;VICENTE DUTRA
2592;GUARACAI
2593;BILAC
2594;GLICERIO
2595;SAO JOAO DO CAIUA
2596;MARTINHO CAMPOS
2597;DORES DO INDAIA
2598;ARARUAMA
2599;ISRAELANDIA
2600;PLACAS
2601;NOVA COLINAS
2602;CORREGO DO OURO
2603;SAO LUIS DE MONTES BELOS
2604;GUARAITA
2605;MORRINHOS
2606;ALTO TAQUARI
2607;VICOSA
2608;ESTIVA GERBI
2609;MORROS
2610;GOVERNADOR LINDENBERG
2611;CACHOEIRA DA PRATA
2612;RIO NOVO DO SUL
2613;INAJA
2614;BARRA DO MENDES
2615;BONITO
2616;CURIONOPOLIS
2617;AIQUARA
2618;CABROBO
2619;IRAUCUBA
2620;BELEM DE SAO FRANCISCO
2621;SAO FELIPE D OESTE
2622;SANTA MARIA DA BOA VISTA
2623;SAO JOSE DE PRINCESA
2624;MONSENHOR PAULO
2625;CRISTALINA
2626;CARAMBEI
2627;BARBOSA
2628;ALVORADA D OESTE
2629;BOA HORA
2630;ELDORADO DOS CARAJAS
2631;IBIRAIARAS
2632;AMELIA RODRIGUES
2633;CAFARNAUM
2634;MATO CASTELHANO
2635;CAMARGO
2636;JACUTINGA
2637;RAMILANDIA
2638;LAGOA DOS TRES CANTOS
2639;GENTIL
2640;TUNAS
2641;RIO MARIA
2642;IEPE
2643;NOVA MARILANDIA
2644;MULITERNO
2645;CRAVOLANDIA
2646;NOVA AURORA
2647;PARATINGA
2648;MARIO CAMPOS
2649;ALHANDRA
2650;TEIXEIRA
2651;OURO PRETO DO OESTE
2652;PAPAGAIOS
2653;ANHUMAS
2654;BOTELHOS
2655;LEOPOLDINA
2656;NOVO JARDIM
2657;MONTE ALTO
2658;TRAJANO DE MORAIS
2659;LAGOA BONITA DO SUL
2660;SERRA DO MEL
2661;SAO JOAO DO JAGUARIBE
2662;IPANGUACU
2663;FORMOSA DA SERRA NEGRA
2664;GARIBALDI
2665;OLIMPIA
2666;CONGONHAS
2667;GONCALVES
2668;IGARACY
2669;CACIMBA DE AREIA
2670;ESTRELA DO INDAIA
2671;BIQUINHAS
2672;JAPARAIBA
2673;CEDRO DO ABAETE
2674;CASA GRANDE
2675;SENHORA DOS REMEDIOS
2676;COCALZINHO DE GOIAS
2677;SAO SEBASTIAO DA BELA VISTA
2678;GENTIO DO OURO
2679;BARRA
2680;LARANJAL
2681;CAICO
2682;BELA VISTA DO MARANHAO
2683;BUENO BRANDAO
2684;SAO JOSE DOS BASILIOS
2685;UBIRATA
2686;BOA VISTA DA APARECIDA
2687;CAFEARA
2688;MAMONAS
2689;CAICARA
2690;MULUNGU
2691;MARAGOGIPE
2692;ANTONINA DO NORTE
2693;LAGOA DO OURO
2694;NOVA XAVANTINA
2695;SAO FELIX DO ARAGUAIA
2696;MAXIMILIANO DE ALMEIDA
2697;SAO TIAGO
2698;COMODORO
2699;CRUCILANDIA
2700;CATAGUASES
2701;ITAMARATI DE MINAS
2702;MIRAI
2703;ANGULO
2704;ASTORGA
2705;COCAL DOS ALVES
2706;DONA INES
2707;GONCALVES DIAS
2708;GRAMADO XAVIER
2709;IBIASSUCE
2710;VICENCIA
2711;PAUDALHO
2712;ESPERANCA NOVA
2713;JULIO BORGES
2714;PARNAGUA
2715;TEFE
2716;NOVO ARIPUANA
2717;TRACUNHAEM
2718;JATAIZINHO
2719;PEDRINHAS PAULISTA
2720;BOA VISTA DO SUL
2721;CACIMBA DE DENTRO
2722;GUARACI
2723;SAO GONCALO DO RIO ABAIXO
2724;CAETANOPOLIS
2725;ROCA SALES
2726;SAO JOSE DO EGITO
2727;SANTA TEREZINHA
2728;CUITEGI
2729;ITAPOLIS
2730;SAO JOSE DO HERVAL
2731;ITAPUA DO OESTE
2732;MIRANTE DA SERRA
2733;CONCEICAO DOS OUROS
2734;ESTIVA
2735;CAMACAN
2736;CRAVINHOS
2737;JARU
2738;MINDURI
2739;CAIUA
2740;MUNIZ FERREIRA
2741;NINHEIRA
2742;BARREIRAS DO PIAUI
2743;TESOURO
2744;CANABRAVA DO NORTE
2745;PONTE BRANCA
2746;"""SAO JOAO D""""ALIANCA"""
2747;SAO JOAO DO ORIENTE
2748;URUBURETAMA
2749;OURO VERDE DE GOIAS
2750;SAO CARLOS DO IVAI
2751;SAO PEDRO DO PARANA
2752;PEDRA BELA
2753;CARNAIBA
2754;MORMACO
2755;ENTRE RIOS DE MINAS
2756;PADRE BERNARDO
2757;PITANGA
2758;SAO MARCOS
2759;RIO BONITO
2760;CONDE
2761;RIACHAO
2762;BARAO DE GRAJAU
2763;TAQUARANA
2764;RIBEIRAO CORRENTE
2765;ITAQUITINGA
2766;JUVENILIA
2767;MANDAGUARI
2768;PAULO BENTO
2769;SAO FRANCISCO DE PAULA
2770;KALORE
2771;ESTACAO
2772;QUATRO IRMAOS
2773;ARRAIAS
2774;IBEMA
2775;CAMPOS BORGES
2776;BERURI
2777;UNA
2778;MAUES
2779;DESTERRO DE ENTRE RIOS
2780;MACAU
2781;BARROSO
2782;ARCO-IRIS
2783;OTACILIO COSTA
2784;LAGES
2785;CALIFORNIA
2786;ABARE
2787;COTIPORA
2788;JOACABA
2789;FARO
2790;SAO SEBASTIAO DO OESTE
2791;BARRA DO TURVO
2792;TRES PALMEIRAS
2793;NOVO ITACOLOMI
2794;BORRAZOPOLIS
2795;GUABIJU
2796;DOM PEDRITO
2797;ALEXANIA
2798;GURINHEM
2799;THEOBROMA
2800;ITANHANDU
2801;FRANCISCO DANTAS
2802;IPABA
2803;BARAUNA
2804;MONTANHAS
2805;CAREIRO
2806;JABOTI
2807;CAMPOS DO JORDAO
2808;JOSE DE FREITAS
2809;BOA VENTURA DE SAO ROQUE
2810;SIMOES
2811;LAGOA SALGADA
2812;JANUARIO CICCO
2813;ACARI
2814;TENENTE LAURENTINO CRUZ
2815;MARI
2816;MARACACUME
2817;GOIANAPOLIS
2818;ITAGUARU
2819;ROQUE GONZALES
2820;GUARANI DAS MISSOES
2821;DOBRADA
2822;SAO JOSE DO JACURI
2823;PEDRO DE TOLEDO
2824;SANDOVALINA
2825;BOM REPOUSO
2826;LAJE
2827;BOCA DO ACRE
2828;CRUZEIRO DA FORTALEZA
2829;SAGRADA FAMILIA
2830;SANTA RITA DE IBITIPOCA
2831;FLORIDA PAULISTA
2832;ANITA GARIBALDI
2833;PIRATINI
2834;BURITI ALEGRE
2835;ARARICA
2836;SAO LOURENCO DO OESTE
2837;CAMPO ERE
2838;URUBICI
2839;CAROLINA
2840;TOCANTINOPOLIS
2841;BELO ORIENTE
2842;LAGOA NOVA
2843;IGUARACI
2844;AGUAS BELAS
2845;JUPI
2846;CAMPESTRE DE GOIAS
2847;GOVERNADOR ARCHER
2848;MONTEIRO LOBATO
2849;SAO DOMINGOS DO PRATA
2850;NOVA UNIAO
2851;AMERICA DOURADA
2852;SANTA TEREZA DO OESTE
2853;PARANA
2854;SANTANA DO ARAGUAIA
2855;NOVA PALMA
2856;EXTREMA
2857;MONTES CLAROS DE GOIAS
2858;TUPASSI
2859;PIRES DO RIO
2860;PINHEIRO MACHADO
2861;CABACEIRAS DO PARAGUACU
2862;SALTINHO
2863;CAMPINAS DO SUL
2864;CERRO NEGRO
2865;LEBON REGIS
2866;FAXINAL DO SOTURNO
2867;BARRA DO RIO AZUL
2868;BUENOS AIRES
2869;NOVA SANTA BARBARA
2870;LAGO DOS RODRIGUES
2871;LOBATO
2872;SANTA CRUZ DE MINAS
2873;SAO DESIDERIO
2874;SAO MIGUEL DAS MATAS
2875;TUNTUM
2876;SAO BENTO DO NORTE
2877;ESPIRITO SANTO
2878;URUCUI
2879;DEMERVAL LOBAO
2880;CORBELIA
2881;NATALANDIA
2882;CURRAIS NOVOS
2883;CATANDUVAS
2884;CAMPINA DA LAGOA
2885;CEU AZUL
2886;FLORIANO PEIXOTO
2887;MAGE
2888;JUCURUTU
2889;RAFAEL FERNANDES
2890;CAMPO LIMPO DE GOIAS
2891;BONINAL
2892;SILVANIA
2893;URUCURITUBA
2894;MACAPARANA
2895;VARGEM
2896;BERNARDO DO MEARIM
2897;AVELINO LOPES
2898;IMBE
2899;NOVA INDEPENDENCIA
2900;LUCENA
2901;MANAIRA
2902;LAGOA DOURADA
2903;MIMOSO DE GOIAS
2904;MURITIBA
2905;SAPEACU
2906;SANTO ANTONIO DO LEVERGER
2907;CONFRESA
2908;IBIRAPUA
2909;OROBO
2910;MACHADOS
2911;TAIPU
2912;CATENDE
2913;BEZERROS
2914;FREI MIGUELINHO
2915;TORITAMA
2916;JOAQUIM NABUCO
2917;CONGONHAS DO NORTE
2918;UNIAO
2919;SAPE
2920;BOM RETIRO
2921;SAO CRISTOVAO DO SUL
2922;GOVERNADOR DIX-SEPT ROSADO
2923;BREJOES
2924;QUIPAPA
2925;PIRPIRITUBA
2926;VARZEA BRANCA
2927;TOUROS
2928;CAMPINAPOLIS
2929;PONTE PRETA
2930;ALMINO AFONSO
2931;IPORANGA
2932;ICAPUI
2933;SAO JOAO DA SERRA
2934;AROAZES
2935;BABACULANDIA
2936;CAMPO BELO DO SUL
2937;DOM PEDRO DE ALCANTARA
2938;GUARAMIRIM
2939;ITAPERUCU
2940;BOSSOROCA
2941;ARATIBA
2942;TERRA BOA
2943;ROSANA
2944;PORTO LUCENA
2945;BOA VISTA DO RAMOS
2946;BORBA
2947;PORTO VERA CRUZ
2948;TUCUNDUVA
2949;SAO JOSE DO INHACORA
2950;SEVERIANO MELO
2951;LINDOESTE
2952;CAJATI
2953;INGAZEIRA
2954;NOVA FLORESTA
2955;PANELAS
2956;RIO DAS ANTAS
2957;SAO FERNANDO
2958;JARDIM DO SERIDO
2959;TIBAU DO SUL
2960;CORREIA PINTO
2961;MAQUINE
2962;PINHAL DA SERRA
2963;MORRINHOS DO SUL
2964;MONTE CASTELO
2965;CAMBIRA
2966;TOME-ACU
2967;LANDRI SALES
2968;CAFELANDIA
2969;JUNDIA
2970;FRANCISCO BADARO
2971;CAPELA DO ALTO
2972;SOCORRO DO PIAUI
2973;MIRIM DOCE
2974;ARROIO DOS RATOS
2975;CRUZ DO ESPIRITO SANTO
2976;SILVANOPOLIS
2977;SAO JOSE DO CERRITO
2978;ASSIS CHATEAUBRIAND
2979;POUSO ALTO
2980;RIACHAO DO DANTAS
2981;SANTA ROSA DO PURUS
2982;SAO JOAQUIM DO MONTE
2983;SENADOR GEORGINO AVELINO
2984;PIRATUBA
2985;MATARACA
2986;CAMUTANGA
2987;BRUMADINHO
2988;XEXEU
2989;CUMARU
2990;DIVISA NOVA
2991;JURUAIA
2992;AGUAS DA PRATA
2993;CAPITAO LEONIDAS MARQUES
2994;TANGARA
2995;CAARAPO
2996;BELMONTE
2997;BARRA DO JACARE
2998;QUINTA DO SOL
2999;CASTELO DO PIAUI
3000;NOVA FATIMA
3001;PALMARES PAULISTA
3002;CAMPOS NOVOS
3003;CACHOEIRA
3004;MUITOS CAPOES
3005;PIANCO
3006;VITOR MEIRELES
3007;ALFREDO WAGNER
3008;ALTINHO
3009;ORIZONA
3010;CATANDUVA
3011;TABAPUA
3012;PINDORAMA
3013;MAFRA
3014;ANTONIO CARLOS
3015;ALTOS
3016;PARAISO DO SUL
3017;BELEM DO PIAUI
3018;RIO FORMOSO
3019;URUPEMA
3020;IBICUITINGA
3021;JUQUIA
3022;LEOPOLDO DE BULHOES
3023;IGARATA
3024;CORDEIROS
3025;IMACULADA
3026;PINDORAMA DO TOCANTINS
3027;INACIO MARTINS
3028;FORMOSO
3029;SAO NICOLAU
3030;PAINEL
3031;CASSERENGUE
3032;MASSARANDUBA
3033;IGAPORA
3034;BATAGUASSU
3035;IRANI
3036;TAPEROA
3037;RIO RUFINO
3038;EIRUNEPE
3039;CURIMATA
3040;FLORES DE GOIAS
3041;PAULA CANDIDO
3042;BRAS PIRES
3043;INUBIA PAULISTA
3044;PAPANDUVA
3045;GOIOXIM
3046;ACARAPE
3047;MARQUINHO
3048;ANDRELANDIA
3049;CIPOTANEA
3050;SAO JOAO DO PACUI
3051;TROMBUDO CENTRAL
3052;MACARANI
3053;RIACHO DE SANTO ANTONIO
3054;PALMA SOLA
3055;ITAPISSUMA
3056;SAO FELIX
3057;ALAMBARI
3058;CATUTI
3059;ROTEIRO
3060;MIGUEL ALVES
3061;TUPARENDI
3062;DOUTOR MAURICIO CARDOSO
3063;JOAQUIM PIRES
3064;AMONTADA
3065;CAJAZEIRAS DO PIAUI
3066;ITAPERUNA
3067;CUPIRA
3068;BELEM DE MARIA
3069;CAMOCIM DE SAO FELIX
3070;IBIRAJUBA
3071;PALMEIRA DOS INDIOS
3072;IGACI
3073;PIRES FERREIRA
3074;VITORIA DO XINGU
3075;MANOEL RIBAS
3076;PLACIDO DE CASTRO
3077;SIDEROPOLIS
3078;SAO JOSE DA BARRA
3079;VIRMOND
3080;GUAJERU
3081;JOAQUIM FELICIO
3082;CAJOBI
3083;COLONIA DO PIAUI
3084;SAO SEBASTIAO DO ALTO
3085;GUAPIMIRIM
3086;SARAPUI
3087;BIGUACU
3088;RUBIM
3089;NAZARIA
3090;ITACAMBIRA
3091;JURAMENTO
3092;TRAIPU
3093;SAO JOSE DA LAJE
3094;MARAGOGI
3095;MATA GRANDE
3096;ERVAL VELHO
3097;GUARANI
3098;COLUNA
3099;IGRAPIUNA
3100;AGUAS FORMOSAS
3101;BERTOLINIA
3102;CESARIO LANGE
3103;CALCADO
3104;SIMAO DIAS
3105;MONTE NEGRO
3106;"""ITAPORANGA D""""AJUDA"""
3107;AQUIDABA
3108;SOORETAMA
3109;SANTANA DO MUNDAU
3110;JAPARATINGA
3111;BOM CONSELHO
3112;PENEDO
3113;ATALAIA
3114;SAO BENTO DO UNA
3115;PEIXOTO DE AZEVEDO
3116;GUARANTA DO NORTE
3117;"""MACHADINHO D""""OESTE"""
3118;UMIRIM
3119;MACHADO
3120;FORMOSA DO OESTE
3121;NOVA UBIRATA
3122;RIO CRESPO
3123;PAULISTANA
3124;ADUSTINA
3125;AGUANIL
3126;ITANAGRA
3127;BARRA VELHA
3128;SALGADO
3129;LAGOA GRANDE
3130;UAUA
3131;ARACAS
3132;TARAUACA
3133;MUCURI
3134;RIACHO DOS MACHADOS
3135;OROCO
3136;CARMOPOLIS DE MINAS
3137;BONFIM
3138;JORDANIA
3139;SAO JOSE DO PIAUI
3140;ESTRELA
3141;QUEIMADOS
3142;SETE BARRAS
3143;BANDEIRA
3144;ENGENHEIRO NAVARRO
3145;RIO BRILHANTE
3146;PEDRAO
3147;APORA
3148;JAGUARARI
3149;INDAIABIRA
3150;MARAIAL
3151;SANTA CRUZ DO PIAUI
3152;WALL FERRAZ
3153;RIO DOCE
3154;CACHOEIRA DE MINAS
3155;ARAGUATINS
3156;LAGOA DOS GATOS
3157;VALPARAISO
3158;COLONIA DO GURGUEIA
3159;ROSARIO DO CATETE
3160;ICARAI DE MINAS
3161;SANTA CRUZ DO ESCALVADO
3162;SANTA RITA DE CALDAS
3163;SAO JOSE DA TAPERA
3164;ITAPIRAPUA
3165;SANTA MARIA MADALENA
3166;COREAU
3167;RERIUTABA
3168;BRITANIA
3169;QUIXABA
3170;IPUBI
3171;TOBIAS BARRETO
3172;RESENDE
3173;RONCADOR
3174;ARAPUA
3175;SANTO ANTONIO DO RETIRO
3176;SAO PEDRO DE ALCANTARA
3177;ENGENHEIRO CALDAS
3178;ITANHOMI
3179;AGUA FRIA
3180;JATAUBA
3181;PROPRIA
3182;TAQUARITUBA
3183;BARRA LONGA
3184;ARNEIROZ
3185;CANDIDO DE ABREU
3186;JARDIM ALEGRE
3187;NOVA TEBAS
3188;BOM JESUS DAS SELVAS
3189;MUCAMBO
3190;XAPURI
3191;SANTA MARIA DA SERRA
3192;CRAIBAS
3193;LARANJAL PAULISTA
3194;CORUMBATAI DO SUL
3195;SAO JOSE DA VARGINHA
3196;TURURU
3197;GUARDA-MOR
3198;VARZEA DA PALMA
3199;DIVINA PASTORA
3200;INDIAROBA
3201;IPIACU
3202;OURO FINO
3203;CAMBUI
3204;OLIVENCA
3205;PEDRA
3206;DIOGO DE VASCONCELOS
3207;BOCAINA DE MINAS
3208;MARIAPOLIS
3209;URUCANIA
3210;CASA NOVA
3211;TOCOS DO MOGI
3212;ANAJAS
3213;NOVA OLIMPIA
3214;SAO VICENTE DO SUL
3215;QUELUZ
3216;LAVRINHAS
3217;IRETAMA
3218;NAQUE
3219;ITAQUIRAI
3220;ITAMONTE
3221;PARANAIGUARA
3222;MAURILANDIA
3223;SANTA LUCIA
3224;ITAREMA
3225;SEM PEIXE
3226;DOM SILVERIO
3227;SABAUDIA
3228;HELIODORA
3229;AGUDO
3230;SAO PEDRO DO SUL
3231;NAZARE PAULISTA
3232;SAO LUIS DO CURU
3233;CACIMBINHAS
3234;BOM JESUS DOS PERDOES
3235;LAVANDEIRA
3236;CAMPO FLORIDO
3237;ARAMBARE
3238;COITE DO NOIA
3239;RIO MANSO
3240;NOVA CANTU
3241;CARBONITA
3242;IBIAM
3243;SALINOPOLIS
3244;BOM JARDIM DE MINAS
3245;MONTE ALEGRE DE SERGIPE
3246;POCO DAS TRINCHEIRAS
3247;AURORA DO PARA
3248;LAGOA DE SAO FRANCISCO
3249;PORTO MAUA
3250;FORMIGUEIRO
3251;SANTAREM NOVO
3252;GENERAL CAMARA
3253;GOIOERE
3254;IVATUBA
3255;BRASNORTE
3256;CARVALHOPOLIS
3257;JURANDA
3258;TEIXEIRA SOARES
3259;FEIRA GRANDE
3260;MARACAJU
3261;ROSARIO OESTE
3262;SERRO
3263;GRACA
3264;CACHOEIRA ALTA
3265;PEIXE-BOI
3266;SALETE
3267;CERRO AZUL
3268;SAO VALERIO DA NATIVIDADE
3269;GUARARA
3270;IGARAPE-MIRI
3271;WANDERLANDIA
3272;NOVA LACERDA
3273;"""CONQUISTA D""""OESTE"""
3274;CASIMIRO DE ABREU
3275;CONCORDIA DO PARA
3276;MATIAS CARDOSO
3277;SANTA CRUZ DE SALINAS
3278;LUIS EDUARDO MAGALHAES
3279;DOM JOAQUIM
3280;IMBITUBA
3281;CRUZEIRO DO IGUACU
3282;DESTERRO DO MELO
3283;SAO JOSE DO CAMPESTRE
3284;SAO MIGUEL DE TOUROS
3285;PORTO MURTINHO
3286;POCINHOS
3287;SANGAO
3288;LIMA DUARTE
3289;IMBUIA
3290;GAROPABA
